text,createTime,sentiment_score,sentiment_label
"klo masyarakat yg ada di hadapan beliau ini merasa terbantu, ya udah biarin aja gais, harusnya kita ikut seneng, kita yg hanya tau lewat layar gadget ini cuman perlu ikut berdoa spy musibah ini cpt selesai, sukur sukur klo kita bisa bantu sdr2 kita yg ada disana",1764949496,0.12651879,positive
"dia loh ke sama ga pake rompi anti peluru, ga paks masker, bener bener membaur di sana, kenapa di hujaut si, udh dpet wapres yng bener jg",1764978856,0.064897,positive
"Pak gibran , saya tetap dukung anda , biarkan yang gak suka berkoar koar , hidup memang begini ada yang suka dan ada yang tidak",1764931665,0.12632418,positive
"Nanti dibilang ngapain ditulis dibuku, hape kan ada kelihatan bgt pencitraaannya. Ehh giliran ketik di hape nanti juga dibilang, sibuk main hape terus. Wkwk semoga enggak ya 🥰",1764933444,-0.0053889453,neutral
dicatet aja habis itu kalau udah pulang ga bakalan dibuka lagi,1764925981,-0.1237669,negative
emang paling bener ganti masyarakat nya,1764983268,0.0009354055,neutral
sehat² bapak wakil presiden😊,1764926874,0.12609714,positive
ga cocok sma yang ga suka gibran🙏,1764977626,0.035917312,neutral
aku merantau ke soloo waktu itu solo masih di pegang sama mas gibrann aku kagum gimana maju nya kota tersebut ditangan beliau makanya aku ngga ragu buat pilih dia cuma sedih nya knpa banyak yg hujat pdhl beliau ini sederhana ramah poll sama rakyatnya,1764938150,0.0020303428,neutral
Ngene di hujat ngono di caci maki ancen sen bener gausa onok president sak wakil e wess indonesiaa losssssss🗿,1764936818,0.10844731,positive
"dr awal selalu mendukung dia jd wapres, aku selalu berfikir, liat orang tua disekitar ku, kerja trus cape, dan akhirnya melakukan hanya seadanya
.
alasan pilih gibran karena dia masih muda, ada idealisme, dia ada semangat, pasti ada perubahan, semakin muda seseorang, semakin ada waktu bagi dia untuk berusaha",1764947632,0.12246835,positive
sehat selalu pak gibrann🫶🏻,1764928975,0.12709412,positive
Dikasih wakil kaya pak gibran aja masih pda julid🥺pdhal dia kerjanya nyata loh🥺sehat” mas gibran❤,1764939885,0.09794694,positive
"yaa terserah deh yg rujak die, tp ada usaha buat catet keluhan warganya aja udah nunjukkin lo beneran kerja boss (bukan hebat tp emang tupoksinya begitu, cuma karna pejabat skrg ga bener jd lo keliatan kerenn mas gibran) jempol deh buat mas gibran",1764932427,0.12541845,positive
"kalo baik di puji dan dukung, dia juga manusia, kalo salah di ingatkan atau dikritik. setiap manusia berusaha melakukan yg terbaik, perihal hati biar menjadi tugas kita dengan tuhan kita, hilangkan kebencian saat melihat kondisi sesama mengalami musibah. yang pasti hubungan sesama manusia menjadi kewajiban manusia lain membantu dengan cara yang kita mampu.",1764938306,0.12585703,positive
"selain di catat, semoga di bagi solusinya juga ya",1764927680,-0.11056098,negative
"giliran dia kerja gini dibilang bare minimum, anis ngomong sama lukisan dibilang keren 🤾🏻‍♀️",1764934614,0.010330737,neutral
"Tpi aku seneng liat beliau, sabar dan ttp kerja walaupun dihujat , sehat2 pak 🙏🏻",1765081207,0.12711322,positive
"salahnya apa ya mengapresiasi? se bare minimum apapun pasti bakal seneng kok dipuji, itu bisa memotivasi buat bakal lebih ngelakuin hal yang jaman sekarang susah bgt dilakuin yg lain. ibarat kata kalian yg ngelakuin hal simple dan biasa aja tapi ttp diapresiasi pasti juga seneng kan?",1764947209,0.12654069,positive
"ini emang yg harus di lakuin pejabat, tapi ga semua pejabat bisa🙏.",1764940791,0.1203382,positive
"bare minimum bare minimum, emang gaada benernya wapres dimata kalian, orang ga gerak di hujat udah gerak bare minimum…. makasih dikit aja kenapa sih?",1764936959,0.12241763,positive
"semua capek gays, semua lelahhh, semua juga pusing please stop menghujat sana sini, saling merangkul di saat kondisi seperti ini, jika tidak bisa bantu donasi please bantu doa",1765011602,0.12553537,positive
"saya memang tidak memilih beliau sebagai wakil pemimpin rakyat, tapi tolong biarkan ia menjalani tugasnya sebagai wakil pemimpin rakyat sebagai mana mestinya. Memang banyak sekali pemerintah yang sangat amat jauh pekerjaannya yg jauh dari kata baik, udah cape banget lah sama kinerja pemerintah yang makin buruk.
Tapi ia mencoba semampunya untuk menjalani tugasnya dengan baik.
Ya Tuhan lekas membaik negeriku, sehat semuanya!",1764986461,0.12241018,positive
Yang saya salut dari Gibran itu dia tak pernah pakai emblem (Bros) dipakaiannya yg menandakan dia wakil presiden dan stylenya sangat sederhana banget tidak mnandakan seorang wakil presiden. the real berkerja sepenuh hati untuk rakyat good job mas . smoga sehat selalu 🙏🏼,1764953085,0.12681055,positive
"jangan dihujat best
dibalik gedebuk dunianya, setidaknya beliau berusaha menjadi wapres yg baik",1764950573,0.12664336,positive
wapres yg dulu malah ga pernah kluar🤣,1764939927,0.12449646,positive
Tetep kami catat,1764990556,0.098944455,positive
"presiden/wapres pas belum ngerespon suatu masalah pada masyarakat: kena hujat
pas lagi merespon: kena hujat
paling bener' ganti rakyat",1764940437,0.111601174,positive
Kalian punya energi drimna si nge hujat beliau ngeliat pak gibran yg seperti itu pun kena hujat😭😭😭,1764934908,0.12663403,positive
setuju tidak ganti rakyat?????,1765124868,0.00084728,neutral
akhirnya kita punya wapres,1764935015,-0.021343619,neutral
gua catet nih yehhh,1764947500,-0.123752266,negative
"salut sih meskipun bukn pndukung 02, tpi klo cra kerja ny bgus amanah gw dukung² aj slama dia ngajalnin tugasny dgn bnar gk ngerugiin kit jg buat apa dihujat",1764938891,0.1269758,positive
"bersyukur guyss, yg bully wapres coba klian aja noh yg jd wapres bakal kaya gitu ga?",1764934469,0.12676555,positive
dia sepetti melakukan skripis mengumpulkan data di lapangan kmudian di analisis.. lalu di kerjakan secara perlahan.,1764926387,0.12154934,positive
"TERSERAH LAH PADA HUJAT DIA, SETIDAKNYA YANG DIBUTUHIN RAKYAT DI SAAT DARURAT ADALAH PEJABAT YANG BEGINI !!!!!!!",1764946057,0.12245074,positive
Sebaik ini masih di hujat 🥺 sehat slalu pak gibran,1765081647,0.12710604,positive
"eh haters, selama ini jarang ada wapres yg turun padang kek gini, pas wapres jokowi apalagi 🗿",1764933103,0.12636992,positive
baca komenan anak abah gw cuma bisa senyum tipis aja sih .,1764931369,0.07263222,positive
"Knapa pada ngebully emang seharusnya pejabat gitu kan, tpi miris banget yah saking kurangnya kinerja pejabat d negeri kt, giliran ada yg keliatan kinerjanya baik malah d kira pencitraan😭😭",1764932507,0.12276262,positive
kami bangga punya pemimpin kaya pak presiden dan wapres 🥰🥰🥰,1764933523,0.12576863,positive
"sedih bgt baca komennya😢 yauda si gais kalo emang kalian gasuka sama wapres kita yg skrg,cukup hargain aja kerjanya beliau, pada gabisa ngehargain apa ya?😢😢 gausah ngehujat kaya gini.",1765069955,0.1258471,positive
panjang umur buat pemerintah yg mau jalani tanggung jawabnya,1764927920,0.08854082,positive
Ganti Rakyat aja yg benar 😭,1764933237,0.11689296,positive
"banyak energi bgt sih kalian hujat orang, turun salah ga turun salah lohhh🥺💔",1764942766,0.12564641,positive
"kenapa sih bare minimum bare minimum terus, tau ga sih, saat kita dapet musibah, ada orang yg kapasitasnya di atas kita terus peduli sama kita, itu tuh bikin perasaan korban serasa di dengar, ada rasa gak sendirian, tolong jangan lihat dari segi pa wapres nya, tp dari sisi korban, yg jadi merasa lebih baik meskipun keadaan lagi sulit",1764932243,0.12475631,positive
"diem diem gua tau ini bare minimum, dan divideo pun ga dibuat terlalu dilebih lebihkan kok, kalo ada yg muji atau apresiasi emang gaboleh??
karena ini bare minimum jadi gaboleh dipuji tah?",1764932168,0.0377239,neutral
sesedih apa ya yang keluarganya belum ketemu :((,1764926015,-0.0011610389,neutral
"yg keja dibilang normal, yg gx kerja dikata""in, yg pinter ngomong dipuji"" 😁😂",1764988844,0.12403649,positive
please buat rakyat yg gak suka sama pemerintah silakan bikin negara sendiri gak sih😭,1764981855,0.0074237585,neutral
"tapi aku kasian klo liat pak gibran, dia serba salah",1764937763,0.0020605028,neutral
selama hmpir 30 th hidup dan tau yang namanya wapres..cuma wapres gibran yg lakukan hal kayak gini kerja lngsung turun ke rakyat dan sangat care ke rakyatnya,1764945621,0.12672234,positive
Padahal Tulus banget pada Rakyatnya Malah dihujat,1764933168,0.12316942,positive
"nyatet keluhan rakyat salah,, gak nyatet di katain planga plongo.. emang kudu ganti rakyat sih 😭",1764942975,0.11396593,positive
catatan itu jgn di lupakan pak wapres... rakyat Lo itu,1765072824,0.12060994,positive
"emng bner ya orang baik emng banyak GK suka,mau sebaik apapun kmu pasti bakal selalu dianggap jelek sama orang yg GK suka",1764977835,0.12553021,positive
"""it's a bare minimum"" yes. and FORCE THE SAME BARE MINIMUM ON OTHER MINISTERS",1765071554,-0.11818582,negative
"orng berbuat baik dihujat, orang berbuat salah dihujat paling bener gnti rakyat",1764930708,0.12651762,positive
Gak perlu ditanggapi pak..sekalipun dihujat habis²an..toh pada akhirnya yg akan menjadi hakim atas perbuatan kita semua adalah Tuhan..bukan manusia 🙏😇,1764931488,0.123987764,positive
2026 ganti rakyat😭 miris banget yaallah😭,1764995941,0.0012282133,neutral
sad bgt si hidup di indo 😭 setidaknya beliau terjun langsung dengar keluhan warga itu salah satu bentuk tanggung jawab beliau kita sebagai rakyat harusnya apresiasi dan dukung kok mlh d hujat si 😭 yg bilang bare minimum hey semua hal besar juga berawal dari langkah kecil,1765049073,0.12591112,positive
sebaik ini presidennya masih aja dihujat😭,1764944378,0.12631813,positive
"padahal orang luar negri pingin presiden kayak kluarga pak jokowi gini,, eee di negri sendiri asik di hina aja😭😭yok pakgibran kita pindah aja, sedih x baca"" komen"" nya😭",1764943475,0.09726998,positive
"yang ngehujat tuh kira kira udah ngebantu gak si,kek donasi atau tenaga gt ?",1764945956,0.114608586,positive
"knp nge hate yg bilang ""bare minimum""? kan emg bener.. biar pejabat lainnya jg sadar harusnya gini jadi pejabat tuh, bukan kek zulhas dll.. ini bare minimun yang bagus.",1764950170,0.1264967,positive
"wapres aktif, terjun ke masyarakat salah.... wapres gak pernah kelihatan salah,,, presiden aktif salah,,,, presiden gak terlalu aktif juga salah... 😅😂 apasih yang kalian inginkan bree..??",1764985697,0.12618718,positive
"sekelas menteri (purbaya) emang tugasnya begitu aja di puja2, lah giliran keluarga jokowi mah di hujat 🤣🤣 netijen : saya aslinya 2 org",1765071069,0.063052535,positive
setulus dan sebaik ini selalu aja dihujat 😭🙏🏻,1765081371,0.12692872,positive
netizen anj emg mau gibran ngapain aja selalu sala,1764939454,9.727478e-05,neutral
wakil se baik ini se perduli ini masih ada aja yg ngehujat ?,1764949720,0.12656781,positive
"emang paling bener harus ganti rakyat si, miris baca komen komennya",1764948279,0.053221196,positive
dari komen² aja keliatan bgt harusnya emng yg diganti tu rakyatnya. orng mah ngerti pejabat berbuat baik masih aja dihujat. peduli salah ga peduli salah. ga habis pikir.,1764928456,0.12569773,positive
Rakyat nya anies pindah aja deh ke yaman👍🏻,1764947876,-0.0048443675,neutral
"Dia di caci, di hina, diragukan, tp dia tetap bekerja menjalankan tugasnya sebagai wapres. Anda hebat mas Gibran.",1765086718,0.12649289,positive
padahal di sana mayoritas anis,1764978103,-0.00133425,neutral
"iyaaa tau ini tugas diaa,tapi jarang pejabat ngelakuin ini coba DPR,DPR mah saat di sorot media aja ngebantu,EMG ADA DPR YANG MENCATAT KELUH KESAH WARGA???",1764933684,0.04713148,positive
"beda platform beda komen, ganti rakyat aja",1764928109,-0.00048336387,neutral
"saking gak ada nya hal baik yang dilakukan pejabat2 diatas sana, hal yang menjadi kewajiban gini pun jadi sangat disanjung. tapi ini udah langkah yang bagus, good job gibran",1764931474,0.12661037,positive
"Buat yang bilang pencitraan dll. Heeeyyy, ini tugas wapres. wapres sudah ditugaskan presiden untuk menangani hal2 tertentu. Selanjutnya wapres melaporkan ke presiden hasilnya sprti apa, Barulah dicari solusi. Presiden dan wapres sekarang udh oke banget dalam pembagian tugas kenegaraan. Kapan lagi kita liat wapres yang sangt dilibatkan dalam urusn kenegaraan. Berarti pak prabowo prcaya dengan kemampuan pak gibran dalam menyelesaikan tugas kenegaraan.",1764932748,0.10575196,positive
"di tolongin salah,nggak ditolongin makin salah ,pusing banget sama rakyat ya, ini lagi bencana loh guys jangan mempersalahkan terus,aku malah senang mereka segercep itu karena aku sendiri nggak bisa bantu",1764940265,0.12502435,positive
"dia nulis sendiri loh,, gak pake asisten",1765074795,-0.025200337,neutral
stop menormalisasi anggep effort seseorang adalah sebuah bare minimum,1764929420,0.12309718,positive
"ga peduli sm yg ngehina pak prabowo mas gibran, cuman mau blg terimakasih ga pernah nyesel pilih kalian",1764936607,0.12700516,positive
sampe wakil presidennya yg langsung turun🥺,1764931727,0.124958694,positive
"emang paling bener nonton beginian tu gausa buka komen, mending nonton, dan di doakan biar bisa lebih baik, bukannya malah nge jelek jelekin apa aja, bersyukur lah 🙃",1765102242,0.12418246,positive
bupati yg tiba2 pergi umroh liat nih contohin bukanya kabur dari tanggung jawab,1764939544,0.12301299,positive
"Tau gak sih, wanita itu cukup di denger aja udah bikin hati plong gak sih. hidup sbg seorg ibu, seorg anak perempuan itu berat makanya liat ini kek brasa dingertiin, bukan cuma soal makan aja. tapi mental jg",1764943373,0.11813453,positive
kek nya wapres nafas aja di hujatt,1764947314,-0.035076916,neutral
dilihat dari komentar nya ternyata sebagian sifat pemerintah itu cerminan sebagian banyak sifat rakyat nya juga 🥲,1764945597,-0.00040894747,neutral
"yang benci biar benci yang tidak benci jangan membalas,biar aja mereka mau gimana kita yang mendukung harus selalu mendoakan supaya tetap seperti itu",1764936197,0.12619653,positive
"ga turun kelapangan, dikata katain ga buka mata lah ini lah, giliran kaya gini masih dihujat heran gua😔 panjang umur buat pak presiden dan pak Gibran juga yang lagi kena musibah semoga hatinya di tabahkan dan cepat selesai hingga ga berlarut-larut aamiin🤲🏻",1764932771,0.12704727,positive
Padahal dia nulis keluhan masyarakat tapi di hujat kenapa wapres lain sblum gibran yg dateng cuma dengar doang tpi gk masuk di otak gk di lakuin gk d hujat,1764942177,0.11137459,positive
"serba salah ya, ngebantu di hujat ga ngebantu apa lagi🤣
izin🙏",1764939485,-0.00058570504,neutral
"pejabat/pemimpin yg mw minta maaf ke rakyatnya itu jarang bngt diindo...
dia turun langsung ke masyarakat tanya keperluan dicatat dan akan ditindak lanjuti...lw kamu blng emnk itu tugasnya dia... berarti dia bertugas dengan baik sesuai tugasnya...jaman sekarang sulit buat nemuin pejabat sperti itu...itu yg bikin kita respect",1765066491,0.12592927,positive
mending ganti rakyat 😹,1765078966,0.021277368,neutral
kliatan dari mukanya gibran beliau sangat tulus 😭😭😭😭 tolong yg membenci hatinya terbuat dari apa tolong😭,1764931292,0.1248745,positive
"iya bare minimum. terus kenapa pada nganggep spesial? ya nggak se spesial itu juga, tapi karena wapres sebelumnya yg menjabat 10 tahun itu nggak pernah demikian, jadilah hal bareminimum itu jadi sesuatu yg wah. sudah ya netizen, stop menghujat. have a nice day",1764929759,0.10490751,positive
"gua pengin peluk pa gibran sambil nangis mau blng makasih, semangat trs sehat selalu mas gibran!!
gua ga tau knp org"" pda ga suka dia🥺",1764928953,0.1267634,positive
"sangking kita gk pernah menemukan presiden dan wakilnya kerja nyata bener2 kerja dri ketemu rakyat kecil jdi banyak yg berfikir aneh, yaAllah gimna sih caranya ngadepin masyarakat seperti ini kerja salah apalagi gk kerja makin2 itu mulutnya, cobaan jdi presiden dan wakil untuk membuat Indonesia maju itu di rakyat nya sendiri😭",1764945245,0.12610722,positive
"pak terimakasih ya pak, meski bapak jarang di apresiasi oleh rakyat bapak sendiri ❤❤ sehat selalu pak wapres dan presiden",1764934658,0.12712172,positive
"ga ngejalanin tugasnya dihujat, ngejalanin tugasnya juga dihujat. bingung",1765070287,0.114807665,positive
dibantu salah ga dibantu salah perasaan selama liat komen video video kyak begini di tiktok,1764933931,0.006387502,neutral
"@Cortis:Dari dulu gibran memang begitu kok, waktu jadi walikota solo di buka akses buat chat dia biar masyarakatnya bisa kasih keluhan secara langsung. Dimana lagi kita mau dapat pemimpin yang mau langsung catat keluhan warganya. Di Indo malah dihujat",1764952226,0.11531171,positive
presiden sama wakil presiden kali ini cobaanya banyak bgt🥺,1764927042,0.12689066,positive
seperti biasa gw yg ngepoin profil yg komennya menghujat beliau🧐,1764942786,0.07169458,positive
setidaknya pak wapres tdk pencitraan manggul beras dan gk pake rompi anti badai😌😌,1764924134,0.0014639199,neutral
Prabowo Gibran 2 pereode selanjutnya Gibran presiden RI ke 9 insyaallah bismillah,1764944881,0.11946121,positive
