text,createTime
"setahu ku lo dari sekian para wakil presiden dari dulu gah ada yg sesibuk ini dan. bekerja betulan,,coba km ingat pa ada",1765143423
Sumpah cuma di indo doang gitu presiden wapres banyak hantunya selalu di hujat,1765143343
"ya Allah tidak ada manusia yg sempurna, begitu jga pemimpin kami, jdikan lah peminpin negeri kami siapa sja, menjadi pemimpin yg Amanah, adil dan bijaksana dan tidak menyulitkan rakyatnya. dan mampukan mereka untuk menjalankan amanah dan kewajiban mereka se maksimal mungkin. lindungi pemimpin kami. jauhkanlah negara kami dari pemimpin yg dzolim 🤲🏻🥺",1765142763
"cape ngadepin pengikut anies, bisa ga kalian bikin negara sendiri aja gtu pengen liat kinerja anies” itu gimna, lebih bagus or ngga, gerak dikit aj Pa prabowo sama gibran salah mulu",1765142261
👑👑👑,1765138530
"Serba salah ya pak,turun tangan salah,gak turun tangan juga salah,emang Paling Bener Ganti Rakyat aja pak🙂🗿",1765135513
"Catat:""Jangan Sampai Negara Gagal dalam Menjaga Ekosistem Ekologis Untuk Kehidupan Manusia dan Keanekaragaman Hayati didalamnya Baik di Darat dan Laut dalam Menjawab Perubahan Iklim dan Dampak Bencana Sosial, Lingkungan dan Infrastruktur Akibat Peralihan Fungsi dan Eksploitasi Korporasi yang Tak Terkendali😏😅😂",1765133373
emang gak bakal lepas hujatan mau sebagus apapun. baru kalo udah hilang baru kerasa. seperti Alm. gusdur,1764936523
"kalo masih ada yg hujatt,dasar hati buosokk",1764977600
❤,1765132798
"dicatat dilakuin jugaa ya pakkk, jgn di simpen🙏🏻🥺",1765130873
11 12 sama zulhas !,1765129605
"makanya jadi rakyat jgn apa""ngehujat mulu,turun langsung dikritik ga turun tambah dikritik,tahan aja dulu ketikannya tunggu aksi""lainnya gimana kalo lalai dalam melayani baru deh kritik.",1765129333
itulah negara bsar sgt klau da bencana kn susah nk urus,1765128104
antara news jadi buzzer ya?,1765128121
malah ngopo to gok ndlogok,1765127488
njyr penusil,1765127453
"Pemerintah lelet karena pemerintah pusat doang yg kalian tunggu, bayangin yg ngasih mainan aja sampai wapres sendiri yg datang, terus bupati dan wakil kalian kemana sih? gubernur dan wakil? harusnya h 1 bencana itu yg di cari ya pemerintah daerahnya, kebiasaan apa² langsung menuntut ke pusat itu bikin yg daerah gampang lepas tangan padahal pemerintah daerah jg tanggung jawabnya sama besar. Terus ada yg bilang kalau pusat nya bener pasti bawahnya bener, hei ingat pemilihan gubernur itu lewat pilkada! kita yg pilih sendiri, terus kalau pilihan kita ga bener kita tinggal bilang aduh wowo benerin dong ini pilihan kami kerjaannya ga bener, dan bayangin 35 provinsi semuanya ga becus milih gubernur nya sendiri dan semua teriak wowo wowo benerin dong ini! thafuk?!
Jangan lupa berbenah diri ges, kritik boleh, bias jangan!",1765127344
kerjaan biasanya kak,1765126812
"pangling banget, vibes nya tuh kyak pak jokowi pas muda",1765126848
harusnya sambil minggu beras 🗿,1765126269
"komen nyaa, emang harus ganti warga ini mah Indonesia",1765126261
pake rompi anti peluru pak,1765125808
buzzer semua,1765125178
"Bginilah tugas pemimpin yg seharusnya, Nonton kisah sahabat nabi, Umar bin khattab saat menggantikan peran Rasulullah SAW.",1765125026
semoga semua segera selesai sehat selalu orang baik,1765124741
SEKEDAR MENDENGARKAN & MENCATAT KERUSAKAN YG DI AKIBATKAN KEBIJAKAN BAPAKNYA,1765124729
yg komen termul semua mana smpe sejt lagi likenya🗿,1765124484
sehat selalu pak Gibran,1765124024
wajar lah d catet kebanyakan keluhan apa ya kali sakit kepala d kasih obat sakit pinggang.,1765123819
🔥🔥🔥,1765123604
Armor level berapa ya wkkwkw 🗿,1765123334
"perlukan 270,000,000 page bang..🤣",1765123309
"emg udh paling bener tuh ganti rakyat, sekali lagi 'rakyatnya emg yg mesti di ganti'😭",1765123300
mas gibran ko ga pake rompi anti peluru mas,1764933967
"walau itu keliatan normal bagi kalian tapi tolong kasih rasa hormat,tidak bisa berkata baik tolong diam,beliau sudah berusaha menjalankan tugas nya sebaik mungkin,salah kalian hina benar pun kalian hina,mau nya apa? apa memang suka nya menghujat dgn mencari kesalahan org lain?",1764933957
jir jadi inget kemaren pas dia kesekolah gua,1764933946
harusnya DPRI🥺,1764935290
@rin:GANTI RAKYAT AJE BERISIK BGT SEGALA ARAH DI HUJAT MULU HERAN AMAT LIATNYA 💔,1764933916
"mgkn krn selama ni wapres ga ada muncul di rakyat, makanya dianggap wow. ibarat seorg mslim yg solat 5 waktu, dianggap alim, pdhal itu mah dh kewajiban muslim.",1764931580
"org"" yg ngehujat pada knp dah?",1764931533
best,1764931435
NANGIS GUAAAA YAALLAH SIAPA YANG TARO BAKWAN DISINI🥺🥺🥺,1764931397
"gua bukan fans dia dan bukan milih dia, tapi gua menghargai usaha dia beneran dibanding presiden nya. kenapa? dia minta maaf lohh sm korban2, ga kek presiden nya malah kebanyakan yapping. smoga aja emg dia beneran tulus yaaa, karna klo dibanding pejabat laen gabisa berkata2🙏",1765123269
apasi anjir komenan nyaa jahat bangett😔,1765123121
🗿🗿🗿🗿🗿🗿,1765122945
jaga lingkungan agar lingkungan menjaga kita.banyak pohon di tebang pemasangan Gian sell malah di tolak mau jadi apa Indonesia di 2045?,1765122935
ni baru benar.,1765122417
"orang yang membencimu belum tentu mereka bisa seperti mu pak, tetap mengabdi untuk negri ini 😎",1765122297
kok SOLUTIF,1765122225
"blok antaranews lah, termul ternyata",1765122212
udh dulu mainannya,1765122015
mantap wapres kita,1765121939
Lindungi mereka semua ya allah,1765121609
semoga semua yg kn musibah di berikan kesehatan dan keselamatn 🤲,1765121546
ganti Irwandi jadi wapres daripada kayak gini,1765121434
sehat selalu pak wapres.. semoga daerah bencana segera pulih dan Allah jaga dalam perbaikan yg lebih sejahtera. semangat Indonesia ku dan juga pemimpin nya,1765121363
"yg di butuhkan bantuan langsung boss, keburu perut lapar, kok mlh pakek order seperti di toko"" apa gk kelamaan menangani dampak bencana seperti itu, maaf orang awam🙏",1765121334
anies mana biasanya kampanye,1765121165
bare minimum jir,1765121116
😍,1765121094
😂😂😂,1765121078
"kita bersatu buat ngebantu negeri ini dulu boleh nga, ntr debat nya di skip dulu setelah negerinya pulih😭😭😭...
persoalan suku2 dan ras di skip dulu mereka butuh pertolongan kita...😭😭😭",1765121047
padahal pemilik saham yg babat hutan menterinya sendiri,1765120491
"Kayak bgini musuhnnya banyak bener heran, emng ya klo orang tulus baik itu banyak bener setan yg gak sukak",1765120301
ini yang pada bela si Gibran pada ga liat kah bapaknya utang melonjak dimasanya??udah utang dimana mana terus hutan dibabat hufttt,1765120156
"Doa terbaik buat pa gibran, para korban, dan semua org2 baik hati dan yg jarinya jga baik😌💖",1765120040
salut 🥺❤,1765119873
"emg yg cocok diganti itu rakyat nya, apa apa di hujat",1764930547
IT'S CRAZYY that there are still many people supporting him in the comment section.,1764930438
gw yg pilih beliau kalian yg nikmatin MBGnya😭,1764930432
"serba salah anj kyknya,smua² keliatan jelek d mata pembenci",1764930366
☹️,1764930353
Kuping e mas Gibran wes kebal hujatan 😌,1764930315
"ada aksi nyata salah
gak ada juga salah
apasih maunya ni rakyat",1764930229
emng hrusnya ganti rakyat anjr bukan ganti presiden/waprea,1764930029
"ini dokumentasi namanya kampung, kesan muji sama bangga banggain nya dimana dah? di caption aja terterah ngasih informasi bukan muji gibran 🤗",1764929777
beh byk buzzer😮‍💨,1764929535
"Edas sih, bertindak aja masih salah dimata rakyat, bener2 engga bisa banget ngeloat kebaikan orang di rakyat",1764929391
selama positif dukung aja knpsi,1764929280
@aliaa @nw,1764929269
"ntah itu bare minimum atau pencitraan saja, semoga rakyat si bolga di beri hati yang lapang dan bencana ini cepet berlalu bisa kembali pulih kyk dlu lagi. beneran ga peduli sama pejabat yg penting mereka kasih bantuan ke sibolga jir",1764929223
kalau ada yg hujat otaknya dimana ya?jujur bagus wapres bawa pulpen sama kertas buat catet semua keluhan tapi kok ada yg hujat ya kacau kacau,1764929105
gakuat gw komenannya,1764928924
ya yaudah ga si kan bare minimum pejabat mah harus dengerin suara rakyat..,1764928649
tugas lu bukan itu gib. buat kebijakan yg benerrrrr. angkat ini jd bencana nasional. aduh warga jgn pd gampang ketipu dah sama gimik murahan gini,1764928526
NETIZEN REPOT BGT,1764928489
@bille,1764928370
emang kerjaannya kan,1764928257
jir komennya pada bikin ketawa 😂,1764928179
emg ni rakyat yg harus di ganti,1764927992
semangatttttt pakkkkkk,1764927925
"guys jgn balesin komenan yg emang menurut kalian ga bagus,itu mereka cuma cari keributan aja biar rame sengaja ngompor ngomporin",1764927925
"mudah bgt ya mancing ternak yaman, konten begini aja ternak yaman lgsg bermunculan, wkwk",1764927648
ganti rakyat 💯,1764927432
Ini salah itu salah pada kenapasih rakyat rakyat kuhhhggg😭,1765119459
sedangkan manusia yang pakai rompi anti peluru terus sambil nunjuk nunjuk ga jelas😹😹,1765119455
Noted bu noted pak,1765119043
malah nyatet kasbon 😭😭😭,1765118819
🙏,1765118708
pak lupa rompi nya?,1765118638
"nyatet (cari kesibukan), karna ga tau mau ngapain🗿",1765118544
astaga,1765118533
bagi tugas🥰,1765118467
HALAHHHHH,1765117926
gitu salah gini salah😞,1765117923
terima kasih pak sudah turun langsung dan mendengarkan suara rakyat. semoga kedepannya lebih baik lagii walaupun harus terseok-seok dulu:) sehat selalu pejabat yang waras dan rakyat yang warass🥰,1765117873
"orang indo kok gini ya?apa"" salah.",1765117841
wong gampang lilo,1765117996
"LailahaillAllah Muhammad RasulAllah Allahumma Sholli Ala Sayidina Muhammad Waala Ali Sayidina Muhammad 😇🥰Jangan Lupa Baca Ayat Kursi Sesuda Sholat Yah Kawan""🙌",1765117807
"Dilema emang jd presiden/wapres indo,
Gerak : Bare minimum
Gerak berlebihan : Pencitraan/gimik
Ga gerak : Pejabat b*gst",1765117804
💙💙💙,1765117792
"kerja salah diem juga salah,ngapa si ya ni orang orang ada aja celahnya buat nyela",1765117776
sebenarnya warga nya yg bermasalah bukan wapres nya,1765117387
"pasti masih ada aja yg masih ngejelekin wapres kita di bilang begini lah di bilang begitu lah
sehat selalu wapres ku",1765117382
mending wapres daripada yang nunjuk nunjuk,1765117314
"""noted 🙏""",1765117266
Anjir kerja juga akhirnye,1765117187
hadehhh,1765117141
pak gibran: noted.,1765116991
"bang, pancong phet saboh",1765116989
❤️❤️❤️❤️❤️❤️,1765116902
"Sebenernya yg bagus tu gini, bukan sekedar konten aja",1764930054
"saking sedikitnya pejabat yang baik di Indonesia, sampe hal yang seharusnya wajar didewa kan. tapi ngga ada salahnya juga kan kita ngapresiasi pejabat yang sudah lumayan membaik, supaya mereka tetep ada motivasi buat semakin membaik",1764928349
mana rompi anti pelurunya,1765116871
indonesia ganti rakyat aja.,1765116846
ms alloh,1765116833
gibran : ok noted!,1765116826
bro pake Kanky,1765116776
👍,1765116666
"Capek yah jadi wakil rakyat, giliran diem doang dihujat habis-habisan. Giliran udah kerja nih, dibilang wajar bare minimum, yakan emang tugasnya, bahkan parahnya malah dituding pencitraan karena diliput media. Terus maunya gimanaa?Sesulit itukah kalian mengapresiasinya? 😭",1765116527
itu mah busek Hima jg bisa @shadoowww,1765116435
harusnyaaa pakee rompiii anti peluruu donggg. teruss foto2 biar keliatan kerennnn 🫣,1765116185
odong2,1765116104
😳😳😳,1765116080
perlahan gw malah makin percaya ame lu gib[cry],1765115986
salah satu pejabat yang gak banyak drama,1765115914
smngtt mas Gibran,1765115899
"wait, why do you have to jot down their needs ? just donate their basic needs 😩",1765115800
rata2 akun buzzer Rp keluar 🤣🤣🤣,1765115792
ganti rakyat sama pemerintah gak sih?,1765115736
🤣🤣🤣,1765115530
"""di akhir jaman cari lah pemimpin yang banyak di benci karna itu lah yang paling jujur "" , kata baba gua si begitu",1765115458
wkwkw kesian wapres,1765115453
❤️❤️❤️,1765115394
wakil tepat ketua kurang,1765115288
presiden dan wakil presiden kerja keras untuk bantu korban bencana tapi rakyatnya sibuk menghujat🥺,1765115207
dicatat🗿,1765115168
sangkin mau beri semua rakyat nya yg dimau sampe dicatat sangkin takut lupa,1765115268
pas pulang lupa udh kaya janji lapangan kerja 19 rb paya termul koplak🤣,1765115159
ditktk beda bgt jir komenanya sm warga ig🤣🤣,1765114821
BUZZER LU SEMUA,1765114749
"kenapa org org gampang banget ya ngetik yang jahat², guys kenapa kalian bisa setega itu, jujur bacanya ga sanggup liat wapres kita di rujak habis² an, sebenernya hati kalian dimana..?, apa gabisa jangan terlalu jahat, mereka juga manusia guys, walaupun memang tanggung jawab mereka tpi kita juga harus bijak😔🥺🥺🫰🏻",1764927426
tetap semangat Bapak wapres 💪🔥🔥🔥,1765114716
sehat selalu mas wapres🥰,1765114589
ingat buah yang jatu tidak jauh dari pohonya,1765114546
wapres ku,1765114546
"mending gini,dari pada yg bawa beras+nunjuk gak jelas😹",1765114387
sehat sehat pak wapres❤❤,1765114369
Itu diposko berdempetan kaya gitu gimana istirahatnya ya orang orang🥺🥺,1765114352
"Bare minimum bare minimum sok iye pada dah yg hate komen, emg sih itu kerjaannya pemimpin buat rakyatnya, tp buat jalanin nya itu susah cuy, apalagi konsisten kerjainnya. Sekecil apapun usahan org patut kita hargai ygy, siapa pun itu",1765114322
"kalau ada apa-apa yang disalahin langsung presiden dan wakil presiden yang dibully, mereka ada aja bahan buat menjelekan.
padahal ada kades, bupati/walkot, gubenur, dpr. itu semua juga mereka yang milih tapi kalau ada apa-apa yang disalahin pemerintah pusat🥲",1765114252
"untung secara mental dia udah bnr2 siap jd setiap kebencian&serangan dr pihak2 yg tdk mengi2nkannya tdk dia respon dgn cara yg sama dgn pembencinya.dia ttp tenang melaksanakan tugasnya,dihargai atau tdk sprtnya bkn mslh buatnya yg terpenting apa yg dilakukan sesuai arahan presiden & target kerjanya",1765114226
terimakasih pak gibran sudah datang ke tapsel 🙏🏼,1765114182
YA TRS LANGKAH KONKRET NYA SETELAH INI APA SBG PEMBUAT KEBIJAKAN?,1765114088
full buzzer 😂😂,1765114087
Ayo bisa gibran jadi RI satu 2029 menuju kehancuran alam semesta,1765114061
cocok ya jdi tukang parkir,1765113568
yg ga suka ma tetep aja mikirnya jelek 😂,1765113528
Sdm konoha plng rendah seasia,1765113648
1+1=2,1765113476
kok gw jadi inget Telkomsel bapak doeng🗿🗿,1765113399
"Ini komennya kok gini semua, kasi video dikit kek gini luluh, di puja puji. It bare minimum banget untuk sekelas wapres",1765113530
"wah ada kata yang baru masuk otak, sudah waktunya aku ikut ikutan biar keliatan elit",1765113278
ini daerahnya mama aku😔,1765113269
kalo di ig udah full hujatan🫣,1765113060
Lucu2 bgt tingkah laku public figure indo ini,1765113033
Ok. Antarnews buzzer.,1765113182
Semakin pengen kabur aja dlu,1765112992
"semangat pak wapress, semoga amanah.
semangat juga untuk para korban bencana🥺❤",1765159209
"gak kuat baca komen, bye",1765159195
"ya mmg harusnya bgtu,",1765158581
sehat sehat bapakkk gibsss ❤️🥺,1765158581
wapres loh ini bukan Abal Abal ..gak kayak si Ono pake rompi anti peluru..,1765158568
Ngikutin Suara Netizen Nggak Ada Habisnyaa !!.,1765112979
"sehat sehat bapak Gibran, biar bisa catat dan kasih solusi buat keluhan rakyat🥺🥰",1765112873
sehat terus pak gibran,1765112846
kok pak wapres ga pake rompi anti peluru jg,1765112779
EFEKTIF SEKALI KERJAMU MR WAPRES,1765112681
sehat2 pa gibran,1765112647
@ayuhu,1765112571
1 hari nnti tidak mustahil dia dingkat menjadi president kan... In Shaa Allah.. 🤲,1765112532
🙏🤲🤲🙏😭😭😭😭😭,1765112534
sehat sllu pak wspres🙏🙏🙏,1765112528
"Yaa Allah di saat kaya gini seharusnya kita bersatu untuk mendoakan mereka yang terkena bencana, bukan untuk saling menjatuhkan🥺",1765112469
lawak cap wapres,1765112598
rakyat pada kenapa sih?jarang loh ada yang peduli sama rakyat sampe segininya bahkan pemerintah daerah itu sendiri ga peduli sama rakyat nya.Dikit-dikit dihujat padahal dia ngelakuin hal baik miris banget liat nya jadi kalo gini bukan ganti presiden nya tapi ganti rakyatnya.,1765112138
"saran aja pak Gibran..klw mau menyumbang,
di barang nya jangan di kasih foto pk Gibran .🙏👍",1765112033
kwkwkkkw,1765111598
"bare minimum bare minimum, ya kalau orang berkembang yang penting di kawal aja lah anjir biar bisa ngelakuin lebih dari bare minimum",1765111451
Terima kasih Bapak🖤,1765111413
baru kali ini punya wapres ada gunanya..yg kmarin2..pada g keliatan,1765111228
awas pak gibran .jangan sampai iilang catatannya,1765111202
"semangat mas gibran, god bless you",1765111136
"pak Luhut mana?
pak Luhut mana?",1765111014
😇,1765110759
ini varel berasmatot kah,1765110752
a got suplai😹,1765110739
"seketika mikirin pasien yang masih dirumah sakit ntah yg lgi kritis, yang masih perawatan, penyembuhan dllnya, gmna yaa",1765110735
✌✌✌,1765110483
Dari pada kita punya wakil,1765120258
saking minimnya pengetahuan apa saja yg dibutuhkan di pengungsian dan utk bertahan hidup selanjutnya,1765119573
😅,1765157576
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1765157494
sehat selalu pak wapres💗,1765156847
bru wapres yg ini aku tau klo trnyata wapres juga punya fungsi,1765156353
kayak seles pergi ordee brng di tokoh,1765155425
keknya di indonesia doang wares dan presiden yg di hujat,1765154483
